0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.69338022064627,4.79044484847972,4.69959840913662,3.55108698402035,5.10989956995575,4.22740908217511,4.30506452313098,3.93805054190478,3.80205566714388,1.59168176091228,2.09960833793472,1.21499066917969,3.10180812000271,3.80689655172413,0,0,0,3.59336413592492,7.11724137931034,6.91472517466067,4.68965735022825,8.0919366470918,8.68045977011492,0,0,0,0,7.55963460501444,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.01371693583753,6.18749434202726,6.0973567055694,6.69515748882203,3.45591539601109,3.39670115482952,2.64712146442291,2.10026238954661,3.46337733661106,3.51861736012712,3.3181476803374,2.85948138492809,1.28158449412406,3.383908045977,2.48275862068965,4.55169565803221,5.79310344827585,6.45517241379311,3.95402298850575,4.32205643453473,0,5.05747126436781,5.42540886669803,9.26893068685628,9.85216735693627,10.4459770114942,11.0343685778023,13.0758620689655,7.63227421916541,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.37348593275945,5.08706497926355,5.093343699491,4.49913262475867,3.813214220636,3.08718123409039,3.67795860705956,3.96121766521391,2.85492908925789,3.86469841314423,3.39644484508685,2.02659662502433,2.42326762587799,2.11494253078944,4.46896551724137,2.85057471264367,5.14941906193188,5.73077379510956,3.95454504129489,6.91494252873563,8.44137931034482,9.10344827586206,8.68033825973873,9.26896551724138,9.8574712643678,6.5287356321839,6.89655172413791,7.26436781609193,0,14.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.30615800471805,4.76643579563173,6.074893468091,4.48732788604833,5.1969099690009,5.50529299234859,3.39844842133611,4.16595115989264,2.39080459770116,4.68965517241381,1.65517241379311,1.28735632183908,3.58620689649242,1.89897802024301,2.19336257188056,2.06425185125893,2.26995076212769,1.8677307716585,1.93492661719487,2.99780105006145,1.78700376152275,1.49726563245933,3.61104864692434,0.459834708565805,3.4989137935771,4.75095785440614,4.23296361152208,4.60366569759851,4.96582537132394,2.66666667968245
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.97615032504565,6.7727372171821,5.54035331063305,5.77296724913022,4.81298800691432,5.13869241137052,4.82716143170251,4.5203774987477,2.39080459770121,2.02298850574711,4.32183908045977,3.95402298850575,0.919540229944362,1.78985114927018,1.98904193552034,2.37698472841122,0.483111455651503,1.82131090394487,0.364980369094729,1.78106239048934,1.66946755332207,2.01629092949901,0.0919540229885086,0.459770114942528,0.827586206896546,3.86205676962903,4.22992627554491,5.16716378287649,5.84712296851237,5.34383590493859
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.75445190183979,6.42501830577568,4.44741167599958,4.88470593919084,5.45460801784514,4.45962597929017,4.95168372892442,3.13882258016066,5.0574712643678,2.02298850574712,1.65517241379311,1.28735632183908,0.919540229885086,2.61076878523562,1.95598894480463,1.90839364645493,1.72939528953145,0.550201135610733,2.01085783727724,0.771095493586771,1.61287470255016,0.0619582960918055,2.76015420303482,3.19458555530702,4.37846676079591,1.19541449473879,1.5632183908046,4.91116257989198,4.97249225770542,6.20875181038506
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.40407833149061,4.33211133710653,3.98008886826915,4.31288244080376,3.28254823102356,3.58808068571087,3.2268142792037,2.86653329130075,1.92989048631585,2.14999197026534,3.21475242460622,2.94138946858362,1.5253334149023,1.42918795105401,2.6990803361411,1.71331587320507,0.988357235316123,0.908781231866505,2.57771151025732,1.74847355322259,0.160857536738447,1.96480001516699,0.119306582496464,3.3695562250046,3.49423552817519,3.86206896551725,1.56323535816158,1.93103475955639,2.29885059019773,2.66666666666666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.40407833149062,5.03992424420501,4.67616924605672,4.31288244080376,3.95014997102208,3.58808068571086,3.22681427920369,2.26059025180006,2.50748135480104,2.14999197026535,2.21946000288505,1.45508666476048,3.14834295819392,0.926514811800286,0.135349612784529,2.06857375466859,1.93137569787608,2.50614708425659,2.76547812417235,1.65523978468292,1.48422013600651,1.50930759688748,2.76619554838723,3.70399285978157,0.827617633926886,1.19540229885057,5.11563720687872,1.93103448275862,2.29885057471264,5.33630116054947
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.68584247276985,5.03992424420497,4.67616924605672,3.63009843573717,3.95014997102208,2.93796011743331,2.59701063359886,2.86653329130075,2.50748135480103,1.60653406671326,2.00286203237426,2.32762435798805,1.72254218037366,2.77667014146543,2.28894455405629,0.561098000420081,1.99715776343666,2.82050200202471,1.44151253058007,2.47458809571845,2.7055257989526,0.966263403911663,2.40787776310246,2.09421534973628,3.38902836412191,0.845859790218489,0.407660643592787,0.153560031852102,2.85913767096456,3.35588257544945
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.352327753327812,0,-0.299198392550108,-0.478578653651127,-0.850555382593928,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.26848893683189,4.23395860526,4.41032833869555,1.60427036058704,1.94689825430059,3.88614660427323,1.36129952091701,3.05239804803355,1.19982102542641,1.9106908996793,1.51170205404902,1.55664508725651,0.974359989016755,1.21736345515061,1.90299590732698,2.04887027240142,2.18436211420065,1.63368588927954,2.01728767050794,1.77906690927868,0.897498392098927,0.199914718190153,1.67962500959677,0,3.68874766274817,0,0,0,2.85913767096456,3.35588257544945
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.62039995205699,3.91929809972085,3.00729618237725,5.07772197657771,3.99946189895612,1.32458136507542,3.11379626452359,0.687065553499016,2.39888317482279,1.21332683829984,2.96691799973352,2.19774970892608,2.21777096803089,1.59306663284116,0.506304923075666,1.89707730301829,2.17554694393886,1.84183156697223,0.0287040803192563,1.07812591009176,3.28446934783462,2.36301188138819,1.67845110721404,1.63503960609065,0.19339993509726,2.51847829791015,2.26140911709181,2.54378496752483,0.130923047117072,0.175103368983351
0,0,0,-0.474586303383305,-0.261614559665273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0887448250947975,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.66666666666669,2.29885057471264,1.93103448275873,0,0,0.912800975989876,2.2856724559162,1.91219199434264,2.36642364255519,1.05792183394966,1.90669355886004,1.68575511173116,0.647273885095164,1.80207527438635,2.12371218325369,0.902167740866183,2.05435789697016,1.91719497572871,2.93307744881254,3.21319654393063,3.50912892041943,3.30049859284959,0.441111381279452,0,1.86957792046087,1.87824109179333,1.49992459362417,3.6666756948183,2.48951566467632,2.27396240588667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022046913274718,0,0,0,0,0,-0.826281182234353,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.192730584857129,2.74159154152132,0.0608559027919904,4.3832518277365,0.813833649662603,0.975105853884264,3.82396937699333,0.589277132374307,2.56642917953094,1.91342925516661,0.389960189119127,1.0079511353237,2.07768577908845,1.91826531045015,1.982996808934,2.23704460707306,1.96416261872861,1.91039221643538,1.70324158956149,0.279128046715172,0.666731628332265,3.89846671133358,0,0.760218767373045,0.828394668582674,2.52287918203195,5.29554593910343,2.90112117114082,0,0.956233396227878
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.482771106800832,0,-0.169134284223597,0,0,-1.24232126870383
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.17874663196704,1.69871979172109,0.220794062228684,2.43029201920538,1.7488621819107,1.1045872588778,2.46249436439287,0.959234984915022,0.878398632260756,1.42980515340134,1.10940139169693,0.720199021954941,2.57463642057781,0.499198091660577,1.58172665286733,1.27584043604157,1.91996848698605,0.926667237609158,0.413747663345345,1.65513306120889,2.0232988476513,3.27969348659004,0.640692284748119,1.55169362205696,0,4.34052237324452,0,5.40985796076854,2.51499019860118,0
0,-0.0720209432853042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.01149425287356,-0.643678160919542,-0.275781220769029,0,0,0,0,0,0,0,-0.656803710454584
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.43400446593486,0,4.76650269499006,2.5691505334255,2.80619859146514,1.60887546733786,1.02957492066795,3.50904961849299,1.41355856640643,1.29331203217062,1.0814268719412,1.97846094431412,1.64456150245268,1.56387688686705,2.06271346697567,2.18765509836911,0.577168925377394,0.451298034240075,0.387115620818223,0,0,0,2.24569699156345,3.67749243835847,2.02237743648532,2.3674596632817,0.285629265019917,3.08649440051545,3.48513494872634,0
0,0,-1.00298553902233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.275862068965516,0,0,0,-0.449083694280357,0,-0.44246503361004,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.82119512538771,2.26122890575019,0,2.4764918210988,0.954381727829165,0.733363657203484,1.04351359677632,2.60032006899761,3.47180818363703,2.74053653974691,1.37460125251241,1.90691627693912,1.24527068004617,1.96359530555633,1.04139094210883,0.897330826001161,0.738571162225169,1.61882625280238,0.234034274931753,2.54406130268199,2.00315949441458,0,1.50949454303641,4.37438327120519,1.63234982037629,0,3.79006097581229,0,4.81005496081249,5.89693666777426
0,0,-0.577849406560608,-0.322088630811398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.617046790363252,0,0,0,0,0,0,-1.06891812821514,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.305499120535821,2.39116651640409,0,0,1.3809220274482,4.73493114427459,0.0470678866747768,0.0599249373312585,1.46711785223982,1.54902565934859,1.29277225680194,2.20689655172413,2.7953885122516,2.74855515535082,1.893749085545,0.624167345350707,1.30376966460416,0.385078152403705,1.30420882108338,1.6551724137931,0,2.39080459770114,3.63433761449399,1.07268077513094,0.288695124503685,2.22031233657516,0.598684324875634,0,3.40816541993773,0.800108168294756
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.01145490028935,0,0,0,0,0,0,0,0,-0.352227455036052,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.87049708679938,0.793357057699536,4.13952259273207,2.10149983642506,3.05511300901193,1.69096984982678,5.73154683148575,1.89996934129114,1.26455816556602,1.28515071367532,1.79453587436517,0,3.13587288584886,2.00012789910964,0.496989367824604,1.0323931520101,1.21685430742204,0.358564558449488,0.241568998121488,0,2.9047646935081,2.39072374950465,3.56253799601786,3.05312652624885,4.34797795220243,1.83230712955295,4.28657585653247,2.37822209557686,0,5.73518528150613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08361510420796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.39949928555738,4.98619131121626,0.703565335809572,1.83942884508679,0.765597209302397,0.0594234790396574,1.15367715637466,4.78577337028554,0.750779355332402,3.38457885233958,1.79453587436516,2.48275862068966,1.7471264367819,1.08841849151499,2.33402891843144,1.01057284021653,0.35810361508484,1.03122913872745,0.964067220374973,0.0911959809449249,0.630519369993762,0.0122358840477888,0.0938560432800941,0.500417132510397,0.0126338947347569,1.40450081962808,0.0579019371586281,2.36694245098157,0,2.10657292921226
0,0,0,0,0,0,0,0,0,-0.519359645685575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.517463639762559,-0.0070024941134641
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9955333218701,1.13093868478478,2.36638380573946,1.98851091558131,1.67624887779881,4.45091971997558,0.0143526924678255,0.058521221284917,1.6570537493304,0,1.6183908045977,0,1.74714022338746,2.60059873004082,1.28550013840511,1.8132311142267,0.985096762807653,0.714800127376181,0.472331298358059,0.0204599195715092,0.032902146914775,0.0055497360437388,2.60476114140804e-05,0.500417132510393,0.94169850293165,1.40450081962808,1.88111616421252,0.0915166419272023,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18390804597701,0,0,-1.37931034482759,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.19844366330058,1.10587596789535,4.43510923006157,0.785826913413153,4.83823506301411,1.50680037136791,0.185908496028084,1.40351510846236,1.34677766829412,2.78755887940205,1.01149425287357,1.37931034482758,0,3.2183908045977,2.85057471264368,0,2.11494252873563,0.919537815276944,0,0.961846844568768,0.0923125674442974,0.0738522043036461,0.0938560432797411,0.0026589410555559,0.94169850293165,0.0312346305968619,1.88111616421252,2.36694245098157,3.84950396626462,1.91490640214769
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.551724137931033,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.38162849156772,0.740728944070469,2.66587909900721,1.56321839080461,1.19540229885059,0.82758620689655,0.459770114942532,0.0919540229885065,0.441379310344831,0.643678160919542,1.61838223829592,1.379351715282,0,0.551724137931038,0.183908045977011,2.48275862068678,0,0.919540229885036,1.43680628598259,0.17567827347214,0.0861968345929751,0.273778041243247,0.00237653281000327,0.0584908261456109,0.183189523582935,0.364529502529537,0.589529883788461,0.846986592744527,1.12828619123893,1.42715668930131
0,-1.53297123350489,-0.257102836094178,0,0,0,-0.126667950988125,0,0,0,0,0,0,0,0,-0.183908045974138,-0.551724137931034,-1.7471264367816,0,0,0,0,-1.73821066989073,-3.55847175618637,0,-0.942885113454842,0,-4.80994909345323,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.241363230810748,0,0,0.852248477559329,0.163863811068839,0.531801312405614,0,0.0311513757483655,0.275862068965518,1.02988505747126,1.82068965517242,2.20685518126971,2.80435699920142,0.551724137931035,0.18390804597701,0,0,0,1.64802556199539,0.465082915518404,0.480951276560867,0.185001959315127,0,0,0.175332463958919,0,3.06498824273845,0,3.88603179808145,5.32800001918657
-0.0146008967089638,-0.0225923001559466,-0.892397202882454,-0.026541127489068,0,0,-0.230109287473808,-0.043286130267821,0,0,0,0,0,0,0,0,0,0,-1.34430769263696,0,0,0,0,0,0,-1.06871816001474,-1.32631906009622,0,0,-0.860695590357663
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00965324494257747,0.0957854126120689,0,0,0,0.643740575105846,0,1.44180306392164,0.708147536343347,0.749411468148568,0.414482903609116,0.0936309477611133,1.94630173875588,1.8084291187739,0,0.723672282724925,0.128480819617089,0.0305602197358516,3.20258141994985,0.359376510688453,1.70533835828097,0,0,2.97581363653322,0.679126987062742,0
-0.288907177419691,-0.666764188361383,-0.707878327890783,0,0,-0.124003449965693,0,0,0,0,0,0,0,0,0,0,-2.14544200786049,-1.74712402217341,0,0,0,0,-0.0950835615530242,-2.22725292063991,0,0,0,-1.98185175312489,-1.25315214768812,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0107398121311729,0.346439702899991,0,0.325788875605171,0.0234179732244634,0,0,0,0.991786518326591,1.09285338510439,0.749411468148562,0.414482903609113,0.0431185336922437,0,0,1.63112335423753,0.267610804070853,0.112940446074007,0.0212757812510858,0,0,3.86193441666292,2.3379751735492,1.44530839268337,0,0,2.60964402668973
-1.39701124868746,0,0,-0.839707522925799,-1.11972802388293,-0.206658668997776,0,0,0,0,0,0,0,0,0,0,-0.018820177265247,0,-1.77832973167751,0,-0.959056305319639,0,-1.3413576414765,-0.681552969429084,-0.966273036733736,-0.37270017050478,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0520326033893009,0.124203991515526,0,0,0,0.10083393565474,0.0104931687473231,0.496551724137931,0,1.01150281917534,1.44180306392702,1.09285338510438,0.448488959543814,0.222383282194173,0.0937055097763795,0,2.46444397228546,0,0.217887494075277,0,3.35093361394124,0,0,0,0,1.65436458239535,1.34893160322264,0.277137034460925,2.08836175479136
0,-0.0418888656364267,-0.416424660024246,0,0,-0.0601707381455019,0,0,0,0,-1.00771789694958,-0.534580782328947,-0.359827209038778,0,0,0,0,0,-1.16605267902037,-2.95990909303658,-0.823549684886888,-0.860693023793708,-0.0404561061784495,-2.53834613507934,-0.0117092581678553,0,0,0,0,-0.877312615313984
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.426680532443447,0,0,0.692369374503001,0.11488102931935,0,0.00176335384602933,0.0695378392618732,0.275864286478601,1.02982264328495,0,0,0,1.45919950847985,0.0162248195512207,1.80277729518359,1.79843578993017,2.18107425545153,0,0,0,0,0,0,0,4.78148480842179,0.869602271136922,1.93581885646108,5.68986340026572,0
0,-1.07603737160261,0,0,0,0,-0.085174769796201,0,0,0,0,0,0,-0.341426933332593,-0.326990057820054,-2.74189735726976,-0.84473565084607,0,-1.08352937210755,0,-0.777823026117878,-1.56062747253744,-4.79263647021447,0,0,0,-4.63423556706707,-1.23866871078817,-1.56076244573358,-7.53147239717773
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5231954568554,0,0.58355609126193,0.899190081759314,0.0684188094102989,0.290515865149525,0,0.0201661424782321,0.44137709283174,1.15862068965516,2.54028494675801,1.33151564822933,0.421129891031115,0,0,0,0,1.08194679839353,0,0.0801060485898316,0,0,0,0.959891413943359,2.40109007771715,3.21358343258503,0,0,0,0
-0.668919614105847,0,-1.02062773582785,-0.155252910029149,-0.744583371196251,-0.357926934605427,-0.240787883356749,0,-0.000384003569296854,0,0,0,-0.99714961692508,0,0,0,-1.40526338386021,-0.818748102825191,-1.24627177835281,-0.647563864366943,0,0,-0.504058565749718,0,-1.86590692987498,-1.41035849125574,0,0,-3.68556926181606,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0364209010412488,0,0,0,0,0,0.00411215272729937,0,0.194604562717208,0.124402956253359,0.402819576294116,0,0.108488488197968,0.507752815263648,0.72664776650448,0,0,0,0,0.0317043041336717,2.62034234335408,0,1.68479801359133,0,0,4.25195488810453,2.52053642843298,0,3.965480116807
0,0,0,-1.07880565518561,-0.0212664951995288,0,0,-0.0660002758618686,-0.0804007647718109,0,-0.0901850098159002,0,-0.45146072116455,-1.6564530496605,0,0,-0.662861630375316,-0.896551724137941,0,0,-0.530692156729359,-0.716207571825755,0,0,-0.639726438620127,0,-1.11181006219842,-1.68342950120709,-7.36365695227815,-1.98807012803655
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0845952510000595,2.22723803628593,0.419960504522781,0,0,0.492236519125402,0.099985730363734,0,0,0.151272646264434,0,0.721449044693498,0,0,0.588786670775202,0.0107750142617842,0,0,0.777942901748182,2.68251853362459,0,0,2.65099064680535,1.76328216483142,0,3.10140269967238,0,0,0,0
-0.46184128467106,0,0,-0.606007479026134,0,-0.0500967064231284,-0.19811571612982,-0.0300346507563613,0,-0.177041596393601,-0.346328205902422,-0.299419256254779,0,-0.378190023397734,0,0,0,0,0,0,-3.83293963439806,0,0,0,-0.41559128216251,-3.6817262030884,-3.24940210225952,0,-0.0354317714970076,-2.26692339894876
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.938341198970035,0.875907771317965,0,1.075244748062,0,0,0,0.180245954362504,0,0,0,0.614391844712941,0,1.01233470665251,1.21499238962616,1.54053548464325,0.299118208860494,0.236723090257802,1.20203804293755,0,4.12247667767606,1.70379220783029,2.46386258825216,0,0,0,2.96552068977818,0,0
-0.444554249516601,0,0,0,0,-0.611482611155082,0,-0.0195575953015204,-0.0329690018749433,0,-0.646536274006895,0,-0.143440079926863,0,0,-0.300880080166906,-0.101182441651237,0,0,-0.107540196066462,-3.9069713579412,-3.3404906261025,0,0,-4.24448837106074,-5.95805797590991,-0.96445158543741,-2.03272215585473,0,-0.467011787639929
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.086221219574746,1.2908024041013,0.251766948702926,0.107076544575655,0,0.352483712275027,0,0,0.155516256245343,0,0.546679186810442,0,0.154767362099625,0.811478980533117,0,0,0.162163795309882,2.11322444350502,0,0,0,0.954438740477395,1.77441309002797,0,0,0,0,3.36641335914209,0
-0.69755712231675,0,0,-2.81379310344456,-1.1955990245113,-1.32405417683635,-0.45977011494253,-0.147108242643893,0,0,0,-0.893392980224321,0,-0.914134710584194,-1.94646963042764,0,-0.106967721470729,-2.45660715453531,0,-0.210733832457206,0,-2.60769071986599,-0.092141967502687,-0.4633928801682,-0.83652502997578,0,-1.57641495725171,-1.93517498531298,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.67353204461024,1.76115337938803,0,0,0,0,0,0.132934027732536,0.0509804767132254,0.0640891923090565,0,0.263090281917515,0,0,0.96884300129818,0,0,0.140091970903495,0,4.62055040241142,0,0,0,0,0.002071460437617,0,0,0.0888856833116228,0.513510003323746
-1.90223628510139,-3.74775827593192,-0.923979080212722,-1.5632183908046,-1.91244695250018,-0.827586206896548,-0.82758620689655,-0.165517241379264,-0.029375159056513,-0.544326658321451,0,0,-0.431062198625099,0,-1.6276688962821,0,-0.0737460172150058,-1.1376275864761,-0.434662862856565,-0.946809509454131,0,-1.53817319245335,-0.0310583256268731,-0.177023862147595,-0.264520748004426,0,-0.00885891907195158,0,0,-1.02094663501137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.314664893888205,0.118120938322434,0,0.589427754240248,0,0.590903911925533,0,0,0,0,2.91515980151361,0,0,0,0,0.044226349904093,0,0.517926960686902,0.191681510513809,0
0,0,0,0,0,-1.32413793103448,0,-0.14712643678161,0,-0.0276176229571374,0,0,0,-0.345739752653274,0,-0.498572318121381,-0.201702453183588,-0.879212462326384,0,0,0,0,-0.00410237759670709,-0.201465093850522,0,-0.0263702068975238,-1.33162825828471,-1.20246058663954,-0.435206707282545,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
