-0.9098431309653741,-4.253258313577354e-11,1.2829270608442539e-48,9.698922795951267e-12,-0.414952379237817,3.5264830524668625e-38,-1.1565450549335111e-11,0.5830231113762864,1.0692296615079527e-34,0.8124555690012313,3.223342102042731e-11,3.571668937390403e-45,0.5000000000098851,-0.19695106833223147,-0.11528703912741967,3.691189288958458e-30,8.417281388005283e-31,-0.5000000000098851,0.1993901497958486,0.11228567762428138,-4.445450365729542e-28,3.190085729044588e-28
-1.7373826528933028e-6,-0.7071051329363547,3.6558062389669273e-32,0.7071084294222263,-3.474781504954458e-6,2.4197792279854203e-37,0.3162263445335606,0.5000022475152158,1.4957008217015882e-33,0.5000022475437449,-0.6324526891032075,-1.8919315256236352e-33,0.4999983517503704,-35973.01275437256,-35973.29225991632,-1.5642243877319176e-20,-1.5642243877319176e-20,-0.4999983517503704,-0.2795090586244331,0.2795104485432089,-4.283870524279462e-16,4.2838705237624743e-16
-1.1565450549335111e-11,0.5830231113762864,1.286557903988358e-38,0.8124555690012313,3.223342102042731e-11,6.054229687844775e-49,-0.9098431309653741,-4.253258313577354e-11,-2.1337474784730283e-56,9.698922795951267e-12,-0.414952379237817,-9.599715553943937e-46,0.5000000000098851,-0.1993901497958486,-0.11228567762428138,-3.076615147144083e-32,2.2078099724149175e-32,-0.5000000000098851,0.19695106833223147,0.11528703912741967,-2.513064003067155e-37,-4.823946421623982e-38
1.7373826528933028e-6,0.7071051329363547,4.889019763748776e-26,-0.7071084294222263,3.474781504954458e-6,2.402511291278738e-31,-0.3162263445335606,-0.5000022475152158,3.642680213885968e-32,-0.5000022475437449,0.6324526891032075,-4.607625081890552e-32,0.4999983517503704,-35973.01275437256,-35973.29225991632,-2.3090906774173716e-16,-2.3090881835330774e-16,-0.4999983517503704,-0.2795090586244331,0.2795104485432089,1.4119642964412972e-16,-1.411964296249107e-16
-1.1565450549335111e-11,0.5830231113762864,-2.257178742319187e-36,0.8124555690012313,3.223342102042731e-11,-8.827072731550485e-47,0.9098431309653741,4.253258313577354e-11,-1.5551105608134084e-50,-9.698922795951267e-12,0.414952379237817,-7.9638594324508e-40,0.49999999999011496,0.1993901497958486,0.11228567762428138,1.852129558468812e-31,-1.3290741350846388e-31,-0.49999999999011496,-0.19695106833223147,-0.11528703912741967,1.0316784055052978e-33,2.353990287439314e-34
1.1565450549335111e-11,-0.5830231113762864,4.867281296373534e-38,-0.8124555690012313,-3.223342102042731e-11,1.4988864494197033e-47,-0.9098431309653741,-4.253258313577354e-11,-9.983193811680303e-50,9.698922795951267e-12,-0.414952379237817,-5.5122821639206756e-39,0.49999999999011496,0.1993901497958486,0.11228567762428138,-5.529894942917221e-31,3.968275559555332e-31,-0.49999999999011496,-0.19695106833223147,-0.11528703912741967,2.030672471832189e-33,4.631115986509942e-34
-0.9910599408002122,-4.679752982948984e-11,6.548795564083319e-51,-3.1499624500819986e-12,0.13341736671468196,-4.272502965787794e-40,-4.889451979046042e-11,0.9908285402481691,-1.2462363814564901e-39,-0.135125141367853,-1.3336069017843289e-11,1.8721881555223927e-49,0.4999999999996323,0.017340901062891885,-0.24877440427128478,1.2276687651587494e-34,-8.271459556972737e-36,-0.4999999999996323,-0.033853850323750136,0.24544153604482136,9.378618368940457e-34,6.876908682769254e-33
-0.92235308761828,-3.9234253511398975e-11,4.371953993559011e-53,-8.217067745296781e-12,0.3863480060269825,4.484155085839415e-43,8.930157600735506e-12,-0.4891202300408328,1.7219155529623352e-40,0.8722163725617645,3.184914133798207e-11,2.0241494459731423e-51,0.4999999999919543,-0.2182166053456825,0.08687159332196112,1.0243532131610185e-35,-2.1453399684218765e-36,-0.4999999999919543,0.20447342484860018,-0.10681055451542462,-1.2559409138419935e-33,-7.04304402573726e-34
4.889451979046042e-11,-0.9908285402481691,2.618746570130218e-41,0.135125141367853,1.3336069017843289e-11,4.29104021815583e-51,0.9910599408002122,4.679752982948984e-11,9.918462791357757e-53,3.1499624500819986e-12,-0.13341736671468196,-6.27781712017518e-42,0.4999999999996323,0.033853850323750136,-0.24544153604482136,5.769459435305216e-35,4.230309606255486e-34,-0.4999999999996323,-0.017340901062891885,0.24877440427128478,7.537419010153764e-35,-5.0705247288081885e-36
0.1257823181619019,1.5714258212113255e-11,2.4138528637478917e-53,-6.196997196085634e-11,0.9920578654684504,3.3810704509537227e-43,8.80232836032592e-12,-0.2868562519047841,2.987119910431926e-40,-0.9579736378121995,-5.879180575334208e-11,1.751391719210804e-50,0.50000000000118,-0.023664889316602714,-0.4768205425117288,-8.607637358802156e-37,-3.3940328821382665e-36,-0.50000000000118,-0.13426064365609056,0.5579928472322815,5.896868505594366e-35,-1.7657692719207688e-35
