-0.9998683698722136,-2.013199068793414e-11,1.0877075893857015e-11,0.016224762835931307
-0.9998683698722136,-2.0679782643775862e-11,9.615478124115588e-12,-0.01622476283593287
-0.9891734667197937,-1.822410411525471e-11,1.5459349502678957e-11,0.14675098888097912
-0.9891734667197937,-2.331809043953485e-11,3.875226087554512e-12,-0.1467509888809792
-0.9784785635673738,-1.7483117347599336e-11,1.7336791235871147e-11,0.20634849318356743
-0.9784785635673738,-2.4857491526800608e-11,7.851073990486994e-13,-0.2063484931835674
-0.9677836604149539,-1.6968658609847813e-11,1.8695951022788677e-11,0.25178321356641953
-0.9677836604149539,-2.624669413086436e-11,-1.8481343096870194e-12,-0.25178321356641964
-0.957088757262534,-1.6573537022629374e-11,1.9792817872656865e-11,0.2897949459905371
-0.957088757262534,-2.760265133882997e-11,-4.288341468535679e-12,-0.28979494599053723
-0.9463938541101141,-1.6257523434946635e-11,2.0727007137553606e-11,0.3230149731863897
-0.9463938541101141,-2.8977098857941797e-11,-6.644386129391374e-12,-0.3230149731863898
-0.9356989509576943,-1.6001024644657594e-11,2.155013753163377e-11,0.3527994801252836
-0.9356989509576943,-3.0403288818351485e-11,-8.978875228574086e-12,-0.3527994801252837
-0.9250040478052743,-1.5793364269027345e-11,2.2293536099575418e-11,0.3799572496266624
-0.9250040478052743,-3.1908237084866604e-11,-1.1336280463032565e-11,-0.37995724962666233
-0.9143091446528544,-1.5628569952752323e-11,2.2978410861855647e-11,0.4050170218696563
-0.9143091446528544,-3.351762780490219e-11,-1.375366743378314e-11,-0.40501702186965644
-0.9036142415004346,-1.5503565238975375e-11,2.362044125797125e-11,0.42834717526510474
-0.9036142415004346,-3.52585391844376e-11,-1.6266024310225818e-11,-0.42834717526510463
-0.8929193383480147,-1.5417332484910175e-11,2.4232180061245986e-11,0.4502166758396935
-0.8929193383480147,-3.7161515122302285e-11,-1.8909656905518534e-11,-0.4502166758396934
-0.8822244351955948,-1.5370547683093308e-11,2.4824486144410467e-11,0.4708291048181004
-0.8822244351955948,-3.926261732044928e-11,-2.1724978530968655e-11,-0.4708291048181005
-0.8715295320431748,-1.5365495223195968e-11,2.5407509042325487e-11,0.4903430174649219
-0.8715295320431748,-4.16058558118087e-11,-2.4759381278114047e-11,-0.4903430174649218
-0.8608346288907549,-1.5406195824838976e-11,2.599148900460451e-11,0.5088848019960079
-0.8608346288907549,-4.4246385290699155e-11,-2.8070710347309496e-11,-0.508884801996008
-0.8501397257383351,-1.5498748327427942e-11,2.6587539973463426e-11,0.5265571637738381
-0.8501397257383351,-4.725497896043029e-11,-3.173192107001037e-11,-0.5265571637738381
-0.8394448225859152,-1.5651941204275905e-11,2.7208561351071716e-11,0.5434449280595977
-0.8394448225859152,-5.072456770887578e-11,-3.583774320421071e-11,-0.5434449280595977
-0.8287499194334953,-1.5878259152548384e-11,2.7870455217183176e-11,0.5596191303368525
-0.8287499194334953,-5.4780156350042825e-11,-4.0514685261813954e-11,-0.5596191303368524
-0.8180550162810754,-1.6195524580148742e-11,2.85939194352723e-11,0.5751399745604278
-0.8180550162810754,-5.959442243103272e-11,-4.5936696944693106e-11,-0.5751399745604278
-0.8073601131286555,-1.6629629615288066e-11,2.9407291261132704e-11,0.5900590205469998
-0.8073601131286555,-6.541325955264996e-11,-5.235075945856337e-11,-0.5900590205469997
-0.7966652099762357,-1.7219256889493983e-11,3.0351351877005625e-11,0.604420832875175
-0.7966652099762357,-7.2599591439103e-11,-6.012073496659107e-11,-0.6044208328751751
-0.7859703068238157,-1.8024466955429104e-11,3.1487977742917663e-11,0.6182642451179566
-0.7859703068238157,-8.17128110484709e-11,-6.980683279886172e-11,-0.6182642451179567
-0.7752754036713958,-1.9143390843449275e-11,3.291688270192343e-11,0.6316233438230052
-0.7752754036713958,-9.366297687039146e-11,-8.231982681883436e-11,-0.6316233438230052
-0.764580500518976,-2.0747578838734164e-11,3.481100567921576e-11,0.6445282447078268
-0.764580500518976,-1.1003715043239867e-10,-9.92474095316757e-11,-0.6445282447078268
-0.753885597366556,-2.316585699468308e-11,3.750039814251962e-11,0.6570057123673059
-0.753885597366556,-1.3387337368399e-10,-1.2362818270936878e-10,-0.6570057123673059
-0.7431906942141362,-2.711732642384439e-11,4.170524826962314e-11,0.6690796604542021
-0.7431906942141362,-1.718110228021254e-10,-1.6210202187242683e-10,-0.6690796604542022
-0.7324957910617163,-3.453327562581807e-11,4.935781347254442e-11,0.6807715593918936
-0.7324957910617163,-2.4167605151844296e-10,-2.3249532831100028e-10,-0.6807715593918937
-0.7218008879092963,-5.29684243704974e-11,6.801368082615784e-11,0.6921007717185059
-0.7218008879092963,-4.1319109742762627e-10,-4.045311425379963e-10,-0.6921007717185059
-0.7111059847568765,-1.7079307614955783e-10,1.8604393318891345e-10,0.7030848301897524
